,character,statement,line,book,scene
342,hermione,i can't believe they're going to kill buckbeak! it's too horrible.,342,3,"['hermione', 'harry']"
344,ron,"hermione! no! she turns, surprised ron's spoken to her. he looks away.",344,3,"['ron', 'hermione', 'harry']"
345,hermione,that felt good.,345,3,"['ron', 'hermione', 'harry']"
347,hagrid,look at 'em. loves the smell o' the trees when the wind blows...,347,3,"['ron', 'hermione', 'harry', 'hagrid']"
348,hagrid,"(shaking his head) they'd know i did it. and tha' would only get dumbledore in trouble. gonna come down, yeh know. says he wants ter be with me when it... when it happens. great man, dumbledore.",348,3,"['ron', 'hermione', 'harry', 'hagrid']"
349,hagrid,"yeh will not! think i wan' yeh seein' a thing like this! no. yeh'll drink yer tea an' be off. but before yeh do -- i wan' ter see you an' ron shake hands, harry. ron and harry exchange a glance, then look to hagrid.",349,3,"['ron', 'hermione', 'harry', 'hagrid']"
350,hagrid,"good. now then. ron, i wan' ter see you give hermione a hug.",350,3,"['ron', 'hermione', 'harry', 'hagrid']"
351,hagrid,"go on! you two've been at it all year. an' i'm sick o' it. acutely uncomfortable, hermione and ron step forward and perform perhaps the most awkward hug hogwarts has ever seen.",351,3,"['ron', 'hermione', 'harry', 'hagrid']"
352,ron,"i'm not kissing fang if that's what you're thinking... hearing his name, fang -- hagrid's giant boarhound -- thumps his tail happily on the floor. hagrid turns, takes the lid from a flour tin, a tiny head, ears flecked with powder, emerges.",352,3,"['ron', 'hermione', 'hagrid']"
353,hagrid,"yeh should keep a closer eye on yer pets, ron.",353,3,"['ron', 'hermione', 'hagrid']"
354,ron,"right. next time i see crookshanks, i'll let him know.",354,3,"['ron', 'hermione', 'hagrid']"
355,hagrid,"crikey. here we go agin... smash! a glass jar on the shelf shatters. as hermione scoops up a jagged star-shaped stone, a second stone bounces off the back of harry's head.",355,3,"['ron', 'hermione', 'hagrid']"
366,hermione,"harry. you do realize what tree this is... ron nabs scabbers, cradles him in his bloody palm.",366,3,"['ron', 'hermione', 'harry']"
367,harry,that's not good. (yelling) ron! run! ron spins. looks toward harry.,367,3,"['ron', 'hermione', 'harry']"
368,ron,"aaaahhh! the dog's teeth flash and -- snap! -- close on ron's foot, dragging him towards the trunk like a rag doll. instantly, harry dashes forward, leaps out, and grabs ron's hands... but he and ron just keep skudding along the ground.",368,3,"['ron', 'hermione', 'harry']"
369,ron,"harry! harry raises his chin. the dog vanishes into the gap at the base of the tree, begins to pull ron through...",369,3,"['ron', 'hermione', 'harry']"
370,harry,"no, ron... one by one, ron releases his fingers from harry's forearm. sacrificing himself.",370,3,"['ron', 'hermione', 'harry']"
372,hermione,"haaaaaaarrrrrr!!!!!!!!! harry squints up, sees a pile-driving fist of a branch screaming straight down for his head. he rolls away just as -- whomp! -- the branch pulverizes the ground. hermione whips through frame, still clinging on for dear life, and harry rises. flumph! -- he's promptly knocked to the ground again. hermione goes crashing through the high branches, harry spies his glasses and grabs them. rising, he fits them to his face and...",372,3,"['ron', 'hermione', 'harry']"
373,harry,"ahhhhhhhhhhhhhhhh! hermione reaches out, grabs harry's shirt and -- riding the branch in tandem -- the two boomerang back, hurtling toward the trunk of the tree, through the gap, and into the darkness...",373,3,"['ron', 'hermione', 'harry']"
374,hermione,thanks.,374,3,"['ron', 'hermione', 'harry']"
375,hermione,where do you suppose this goes?,375,3,"['ron', 'hermione', 'harry']"
377,hermione,"we're in the shrieking shack, aren't we? harry doesn't answer, staring at the dog prints in the dust on the floor. the ceiling creaks. they dash to the stairs.",377,3,"['ron', 'hermione', 'harry']"
378,harry,nox.,378,3,"['ron', 'hermione', 'harry']"
380,hermione,ron! you're okay --,380,3,"['hermione', 'harry']"
381,ron,"he's the dog. it's a trap, harry. he's an animagus... harry looks down, follows the paw prints on the floor to a pair of filthy human feet. harry looks up slowly at the man standing in the shadows. filthy, matted hair hangs to his shoulders. his skin like a corpse.",381,3,"['ron', 'hermione', 'harry']"
382,hermione,"if you want to kill harry, you'll -- you'll... have to kill us, too!",382,3,"['ron', 'hermione', 'harry']"
383,harry,then it'll be you!,383,3,"['ron', 'hermione', 'harry']"
385,harry,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
386,hermione,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
387,ron,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
393,harry,you betrayed my parents! you sold them to voldemort!,393,3,"['ron', 'hermione', 'harry']"
427,hermione,"harry... he turns, see hermione staring at the full moon. his eyes shift. lupin is a rigid silhouette, his fingers twitching.",427,3,"['hermione', 'harry']"
430,hermione,"professor...? the werewolf's eyes blaze. long teeth glitter. then... a horrifying growl erupts from its throat. harry and hermione spin, begin to flee... and run flat into snape. as they collapse in a great clumsy pile, snape's eyes flutter open, the spell broken. seeing hermione atop him, he sweeps her aside...",430,3,"['hermione', 'harry']"
431,harry,"sirius! the dog yelps, roars in pain, and the werewolf flings it into the tall grass. as it charges after, harry pushes past snape, dashes into the night. hermione makes to follow, but snape holds her back.",431,3,"['hermione', 'harry']"
432,harry,"please, professor. stop... it's me. suddenly... a howl pierces the night. the werewolf falters, cocking its head toward the forest. harry waits, petrified. the werewolf's eyes shift back to him. it snarls, moves closer, ready to kill. harry covers his face with his arm, when... ... a second howl echoes high above the forest. slowly, harry drops his arm. looks. the werewolf bounds toward the forest, vanishes. harry's eyes shift. in the darkness, the wounded dog lurches through the tall grass. falls. rises. falls again. each time becoming more human. as he disappears over the ridge, harry sprints after.",432,3,"['hermione', 'harry']"
433,harry,sirius! harry looks into his glassy eyes.,433,3,"['hermione', 'harry']"
434,harry,"no... no! (drawing his wand) expecto... patronum! a thin silvery wisp weeps from harry's wand, hovering like a veil, but the dementors continue to come. harry places his hand on black's heaving heart, poises his wand once more:",434,3,"['hermione', 'harry']"
436,harry,i saw my dad.,436,3,"['hermione', 'harry']"
437,harry,"he sent the dementors away... i saw him. across the lake... hermione exchanges a private glance with ron, turns back.",437,3,"['hermione', 'harry']"
438,harry,the kiss...?,438,3,"['hermione', 'harry']"
439,harry,"you mean, they're going to kill sirius?",439,3,"['hermione', 'harry']"
440,hermione,headmaster! you've got to stop them! they've got the wrong man!,440,3,"['hermione', 'harry']"
441,ron,it's scabbers who did it!,441,3,"['ron', 'hermione', 'harry']"
442,ron,"my rat, sir. only he's not really well, he was a rat. you a rat. see, he used to be my brother percy's --",442,3,"['ron', 'hermione', 'harry']"
443,albus dumbledore,"i do, miss granger. but i'm sorry to say the word of three thirteen- year-old wizards will convince few others. a child's voice, however honest and true, is meaningless to those who have forgotten how to listen. as dumbledore turns to the window, a shooting star plummets silently through the sky.",443,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
444,albus dumbledore,"by the way, when in doubt, i find retracing my steps to be a wise place to begin... good luck. he smiles, exits. harry glances curiously at the chocolate.",444,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
445,hermione,"sorry, ron. but seeing as you can't walk... as ron and harry exchange a curious glance, the bell continues to chime -- ding! ding! -- and...",445,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
447,hermione,seven-thirty. where were we at seven-thirty?,447,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
448,hermione,"come on! we can't be seen! hermione grabs harry's arm, slams through the door.",448,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
449,harry,"hermione! will you please tell me what it is we're doing?! she holds up a hand, silencing him. annoyed, harry follows her gaze and blinks in disbelief. across the grounds...",449,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
450,harry,but that... that's... us. this is not... normal.,450,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
451,hermione,"this is a time-turner, harry. mcgonagall gave it to me first term. this is how i've been getting to my lessons all year.",451,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
452,hermione,yes. dumbledore wanted us to return to this moment. clearly something happened he wants us to change.,452,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
454,hermione,"hurry! malfoy's coming! hermione pulls harry under the bridge. seconds later, footsteps clamor over their heads.",454,3,"['hermione', 'albus dumbledore', 'harry']"
455,harry,look. buckbeak's still alive.,455,3,"['hermione', 'harry']"
456,harry,buckbeak? but... how will saving buckbeak help sirius?,456,3,"['hermione', 'harry']"
459,harry,"nothing. harry looks toward the slope, sees fudge and the others approaching in a cloud of crows.",459,3,"['hermione', 'harry']"
460,hermione,"no! fudge has to see buckbeak before we steal him. otherwise, he'll think hagrid set him free! harry nods, then looks toward the hut. inside, hagrid is handing scabbers to ron.",460,3,"['hermione', 'harry']"
461,hermione,"no, harry! you can't!",461,3,"['hermione', 'harry']"
462,hermione,"yes! you must! (pointing inside) harry, you're in hagrid's hut right now. if you go bursting inside, you'll think you've gone mad. awful things can happen when wizards meddle with time. we can't be seen. hermione turns, watches fudge and the others drawing closer. she frowns, glances into the hut.",462,3,"['hermione', 'harry']"
463,harry,"are you mad? hermione ignores him, swiftly whistling a second stone through the window and -- conk! -- off the back of harry's head.",463,3,"['hermione', 'harry']"
464,hermione,"sorry. crows begin to drop atop the roof. fudge's party arrives, raps on the door.",464,3,"['hermione', 'harry']"
465,hermione,is that really what my hair looks like from the back?,465,3,"['hermione', 'harry']"
471,hermione,"here, beaky... come and get the nice dead ferret... yum yum... harry looks at her as if she's mad, but it's... working. as buckbeak trots after, the cawing crows scatter.",471,3,"['hermione', 'harry']"
472,albus dumbledore,"professor dippet had those blackberries planted when he was headmaster... harry and hermione shoo buckbeak along, disappear into the forest... just as dumbledore concludes his reverie.",472,3,"['hermione', 'albus dumbledore', 'harry']"
474,albus dumbledore,(a hint of amusement) how extraordinary!,474,3,"['hermione', 'albus dumbledore']"
475,hagrid,"professor, i swear! i didn't!",475,3,"['hermione', 'albus dumbledore', 'hagrid']"
478,harry,now what?,478,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
479,harry,and we do that... how?,479,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
481,harry,wait until fred and george hear about that one.,481,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
483,hermione,"'least someone's enjoying himself. harry and hermione sit together in the lengthening shadows. harry snaps off a piece of chocolate, hands it to hermione.",483,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
484,hermione,yes?,484,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
485,hermione,"with a patronus. i heard snape telling dumbledore when we were taken to the hospital. according to him, only a really powerful wizard could have conjured it.",485,3,"['hermione', 'harry', 'hagrid']"
486,harry,it was my dad who conjured the patronus.,486,3,"['hermione', 'harry']"
487,harry,"dead. i know. i'm just telling you what i saw. hermione nods, not wanting to press harry further, then glances beyond the trees, toward the whomping willow.",487,3,"['hermione', 'harry']"
489,harry,you see sirius talking to me? he's asking me to come live with him.,489,3,"['hermione', 'harry']"
490,harry,"when we free him, i'll never have to go back to the dursley's. i'm going to tell him i'd like to live someplace in the country. i think he'd like that, after all those years in azkaban. we don't need a big place and i can help him... a howl pierces the night. hermione glances toward the willow.",490,3,"['hermione', 'harry']"
491,harry,"which means pettigrew is slipping safely into the night. while we just stand here... a fierce growling is heard as twin silhouettes -- the dog and the werewolf -- bound into the tall grass. harry watches himself appear, hurl the stick as before. the werewolf turns, begins to stalk... owwwwwwwww! harry wheels, sees hermione, hands cupped to her mouth, making a loud howl. he covers her mouth.",491,3,"['hermione', 'harry']"
492,hermione,"saving your life. harry looks back to the tall grass. the werewolf is frozen. as before, it begins to approach harry again. owwwwwwww! this time, harry doesn't stop her.",492,3,"['hermione', 'harry']"
493,hermione,why?,493,3,"['hermione', 'harry']"
494,hermione,"buckbeak. we've got to find him. ... and reveals the werewolf, fifteen feet past, waiting. as harry and hermione step out, they freeze. the werewolf poises itself, preparing to pounce, when... skreeek! the trees shake with the fury of a hurricane and buckbeak charges into the clearing, screening harry and hermione. the werewolf snarls angrily, makes to charge. with lightning-fast reflexes, buckbeak's claws slash the air... only inches from the werewolf's face. the werewolf stops, eyes glittering with rage, then... howls. turning, it vanishes into the forest.",494,3,"['hermione', 'harry']"
495,harry,let's go.,495,3,"['hermione', 'harry']"
500,harry,"don't worry. my dad will come... right there... you'll see... he'll come... any minute... he'll conjure the patronus hermione eyes harry warily. he is transfixed, staring hungrily toward the outcrop. the wind rises. the lake begins to freeze. whoosh! whoosh! one after another, dementors drop from the sky, vanish in the cyclone...",500,3,"['hermione', 'harry']"
501,harry,"he will! he will come! she looks. nothing. desperately, her eyes flash to the cyclone, to the pitiful sight of harry and black at the water's edge... wracked with pain... dying...",501,3,"['hermione', 'harry']"
503,hermione,no. (looking down in fear) but i don't like this!,503,3,"['hermione', 'harry']"
507,hermione,didn't really expect that to work.,507,3,"['hermione', 'harry']"
513,harry,i want to go with you.,513,3,"['hermione', 'harry']"
516,hermione,we have to go.,516,3,"['hermione', 'harry']"
518,albus dumbledore,"by the way, when in doubt, i always find retracing my steps to be a wise place to begin... good luck. as dumbledore begins to close the door, harry and hermione stumble frantically forward, the door about to hit the jamb, when... suddenly... dumbledore stops. looks up.",518,3,"['hermione', 'albus dumbledore', 'harry']"
519,harry,he's free -- sirius. we... we did it.,519,3,"['hermione', 'albus dumbledore', 'harry']"
521,hermione,"what d'you think, harry? too much for him -- everything that's happened tonight?",521,3,"['hermione', 'albus dumbledore', 'harry']"
