,character,statement,line,book,scene
773,harry,Fifty years ago! That means --,773,2,"['ron', 'hermione', 'harry']"
812,ron,What? What's happened...?,812,2,"['ron', 'harry', 'hagrid', 'tom riddle']"
813,harry,"It was Hagrid. Hagrid opened the Chamber of Secrets fifty years ago. 100B EXT. HOGWARTS - ESTABLISHING SHOT - DAY 100B CAMERA SOARS high over the castle, as below, students hurry to their classes. Finally, it FINDS",813,2,"['ron', 'harry', 'hagrid', 'tom riddle']"
815,hermione,It can't be Hagrid. It just can't be.,815,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
816,ron,"We don't even know this Riddle. He sounds like a dirty, rotten snitch to me.",816,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
817,harry,"The monster had killed someone, Ron. What would any of us done?",817,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
818,hermione,Look. Hagrid's our friend. Why don't we just go ask him about it?,818,2,"['ron', 'hermione', 'harry', 'hagrid']"
820,ron,"That'd be a cheerful visit. Hullo, Hagrid. Tell us, have you been setting anything mad and hairy loose in the castle lately?",820,2,"['ron', 'hermione', 'harry']"
821,hagrid,"Mad an' hairy? Wouldn' be talkin' 'bou me, now would yeh? The trio wheels, spots Hagrid grinning at them. They instantly look guilty.",821,2,"['ron', 'hermione', 'harry', 'hagrid']"
822,harry,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
823,ron,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
824,hermione,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
825,harry,"What's that you've got, Hagrid?",825,2,"['ron', 'hermione', 'harry', 'hagrid']"
826,hagrid,"Flesh-Eatin' Slug Repellent. Fer the Mandrakes, yeh know. Accordin' ter Professor Sprout, they still got a bit o' growin' up ter do, but once their acne clears up, we'll be able to chop 'em up, stew 'em, an' get those people in the hospital un-Petrified. 'Til then, you three best watch yerselves, all righ'? They nod, watch Hagrid lope away. Just then, Neville comes running up. He looks pale with fright.",826,2,"['ron', 'hermione', 'harry', 'hagrid']"
829,hermione,"It had to be a Gryffindor. Nobody else knows our password. Unless, it wasn't a student...",829,2,"['ron', 'hermione', 'harry', 'hagrid']"
831,ron,"Well, whoever it was, they were looking for something.",831,2,"['ron', 'hermione', 'harry', 'hagrid']"
832,harry,"And they found it... Tom Riddle's diary is gone. 105 EXT. HOGWARTS GROUNDS - DAY 105 Students stream into the Quidditch Stadium. 105A INT. MARBLE STAIRCASE - DAY 105A Harry, dressed in his Quidditch robes, dashes down the staircase with Ron and Hermione. Down below, Ron spies Ginny.",832,2,"['ron', 'hermione', 'harry', 'hagrid']"
833,ron,"Hey, Ginny! Going to the match? Ginny looks up, startled, then shakes her head and exits.",833,2,"['ron', 'hermione', 'harry', 'hagrid']"
834,ron,"I tell you, she gets weirder and weirder by the day... VOICE (O.S.) Kill this time... Let me rip... Tear. Harry freezes. Ron and Hermione stop, knowing by his face...",834,2,"['ron', 'hermione', 'harry', 'hagrid']"
835,ron,"No... don't tell me... Harry turns, as if following the SOUND, absently touching his fingers to the wall as he glances around. Hermione studies him with great interest -- STUDIES HIS FINGERS -- then, abruptly, Harry turns away, shakes his head it's gone. Hermione looks up, eyes vaguely upon Harry, but her mind miles away.",835,2,"['ron', 'hermione', 'harry', 'hagrid']"
836,hermione,"Harry... I think I've just understood something! I've got to go to the library! As Hermione sprints back up the stairs, Harry YELLS.",836,2,"['ron', 'hermione', 'harry', 'hagrid']"
837,harry,What do you understand!,837,2,"['ron', 'hermione', 'harry']"
840,harry,The library?,840,2,"['ron', 'hermione', 'harry']"
841,ron,"That's Hermione. When in doubt, go to the library 106 EXT. REAR OF QUIDDITCH STADIUM - DAY (LATER) 106 Harry and his teammates march toward the Quidditch tower. The CHEERS of the CROWD are heard.",841,2,"['ron', 'hermione', 'harry']"
849,ron,"Hermione! PROFESSOR McGONAGALL She was found near the library. Along with this. Does it mean anything to either of you? She holds up a SMALL CIRCULAR MIRROR. Harry shakes his head. McGonagall nods gravely, leads them out. As they go, the CAMERA DRIFTS to HERMIONE'S HAND. Clinched tight in her stiff knuckles, barely visible, is... a PIECE OF PAPER. 108 INT. GRYFFINDOR COMMON ROOM - NIGHT 108 McGonagall reads from a PARCHMENT to the somber Gryffindors. PROFESSOR McGONAGALL All students will return to their house common rooms by six o'clock in the evening. You will be escorted to each lesson by a teacher. No exceptions. (rolling up the parchment) I should tell you all this. Unless the culprit behind these attacks is caught, it is likely that the school will be closed. McGonagall turns, exits. Instantly, as one, the students begin to talk amongst themselves. Neville speaks up.",849,2,"['ron', 'harry']"
854,harry,"We've got to talk to Hagrid, Ron. I can't believe it's him. But if he did set the monster loose last time -- even by accident -- he'll know how to get inside the Chamber of Secrets. And that's a start.",854,2,"['ron', 'harry']"
855,ron,But you heard McGonagall. We're not allowed to leave the tower except for class --,855,2,"['ron', 'harry']"
856,harry,I think it's time to get my Dad's old Cloak out again. 109 INT. TOWER DORMITORY - NIGHT (LATER) 109,856,2,"['ron', 'harry']"
861,hagrid,"Who's there? Harry and Ron drop the cloak. Hagrid lowers the crossbow. 114 INT. HAGRID'S HUT - NIGHT 114 FANG, Hagrid's enormous BOARHOUND, THUMPS HIS TAIL at the sight of Harry and Ron. Harry points to the crossbow.",861,2,"['ron', 'harry', 'hagrid']"
862,harry,What's that for?,862,2,"['ron', 'harry', 'hagrid']"
863,hagrid,"Nothin', nothin'. I've been expectin'... Doesn't matter. Sit down... I'll make tea... Hagrid nervously takes the kettle, spills the water..",863,2,"['ron', 'harry', 'hagrid']"
864,harry,Are you okay? Hagrid? Did you hear about Hermione?,864,2,"['ron', 'harry', 'hagrid']"
865,hagrid,"Oh, yea. I heard, all righ'.",865,2,"['ron', 'harry', 'hagrid']"
871,ron,(whispering to Harry) That's Dad's boss! Cornelius Fudge. The Minister of Magic! Harry elbows Ron to shut him up.,871,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
873,hagrid,"I never... You know I never, Professor Dumbledore, sir...",873,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
874,albus dumbledore,"I want it understood, Cornelius, that Hagrid has my full confidence.",874,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
876,hagrid,Take me? Where? Not Azkaban prison.,876,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
879,hagrid,What're you doin' here! Get outta my house!,879,2,"['ron', 'albus dumbledore', 'hagrid']"
893,ron,"Hagrid's right. With Dumbledore gone, there'll be an attack a day.",893,2,"['ron', 'albus dumbledore', 'hagrid']"
894,harry,"Look... At the windowsill, a TRAIL OF SPIDERS escapes through a crack in the glass. Harry grabs Hagrid's LANTERN.",894,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
895,harry,C'mon. 103.,895,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
898,ron,What are you doing?,898,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
899,harry,You heard Hagrid. Follow the spiders.,899,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
900,ron,"They're heading into the Dark Forest. Harry sighs, heads off. Terrified, Ron grabs Fang, follows.",900,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
901,ron,Why spiders. Why couldn't it be 'Follow the butterflies'?,901,2,"['ron', 'harry', 'hagrid']"
903,harry,"There's something moving over there... something big. Just then a BLAZE of LIGHT splinters the trees, blinding them. They start to flee... when Ron stops.",903,2,"['ron', 'harry']"
904,ron,"Harry!... Harry, it's our car! Scratched and mud-smeared, with bits of earth and grass sprouting from its headlamps and hubcaps -- the Ford Anglia looks half-animal. Ron circles it in wonder.",904,2,"['ron', 'harry']"
906,harry,"It's been here all the time! Look at it. The Forest has turned it wild. Harry nods, then glances back up the slope.",906,2,"['ron', 'harry']"
907,harry,"C'mon, we don't want to lose the trail. 121A EXT. SPIDERS' HOLLOW - NIGHT 121A Harry and Ron enter a hollow ribboned with shadows. Enormous trees tower over them, strewn with strands of white webbing. Ron steps on a strand, kicks it off queasily. Harry peers up ahead at the far end of the hollow, the spiders stream toward a DARK OPENING. As Harry and Ron approach the opening, a CLICKING SOUND emanates from within, ECHOING in the branches of the tall trees. GROWING LOUDER. Ron falters, glancing about nervously.",907,2,"['ron', 'harry']"
908,ron,"I don't have a good feeling about this, Harry --",908,2,"['ron', 'harry']"
909,harry,"Don't panic. As Harry steps to the mouth of the cavern, the AIR suddenly CRACKLES with MOVEMENT. TWIGS SNAP. A HUGE SHADOW emerges, slowly engulfs Harry. He peers up.",909,2,"['ron', 'harry']"
912,harry,"(breathing finally) Yes. We're friends of Hagrid's. And you... you're... (as it comes to him) ... Aragog, aren't you?",912,2,"['ron', 'harry']"
916,harry,"He's in trouble. Up at school, there've been attacks. They think it's Hagrid. They think he's opened the Chamber of Secrets. Like before. As Harry talks, Ron's eyes dart warily about, then... RON'S POV - a pair of long legs -- SPIDER'S LEGS -- curl slowly around the trunk of the tree to his left. Terrified, Ron NUDGES Harry, but Harry ignores him.",916,2,"['ron', 'harry']"
918,harry,But if Hagrid never... that means... you're not the monster.,918,2,"['ron', 'harry']"
920,ron,Harry...,920,2,"['ron', 'harry']"
921,harry,"Shhh! (to Aragog) But if you're not the monster, what did kill that girl fifty years ago?",921,2,"['ron', 'harry']"
923,harry,But have you seen it?,923,2,"['ron', 'harry']"
927,harry,(annoyed) What! Ron points. Harry looks. Pales. Turns slowly back to Aragog.,927,2,"['ron', 'harry']"
928,harry,Well... thank you. We'll just go...,928,2,"['ron', 'harry']"
930,ron,"Can we panic now? CLICK! CLICK! CLICK! Harry and Ron SPIN. A GANG of FIVE-FOOT SPIDERS bar the path ahead. Begin to move forward. Harry and Ron SPIN again SPIDERS. Everywhere. CLOSING IN. Desperately, Harry swings the LANTERN in his hand. The spiders falter, then CREEP FORWARD again as the ARC of the LIGHT chases itself away. Around and around. Then The LANTERN goes out. Harry pitches it aside. As one, he and Ron draw their wands.",930,2,"['ron', 'harry']"
931,ron,Nice knowing you.,931,2,"['ron', 'harry']"
934,harry,"Let's go! Harry, Ron and Fang LEAP INSIDE. Ron SHIFTS FRANTICALLY. A SPIDER appears at Harry's open window.",934,2,"['ron', 'harry']"
935,harry,THE WINDOWS! ROLL UP THE WINDOWS!,935,2,"['ron', 'harry']"
936,ron,"(trying) I CAN'T! IT'S STUCK! Just then, a hairy leg reaches through Ron's window. Instantly, Ron HITS the gas, throws the car into REVERSE. Spiders scatter, but the TWO clinging to the side windows hold tight. As the CAR ZOOMS BACKWARDS out of the hollow, Harry rolls his window tight, SNAPPING OFF his SPIDER'S LEGS. 121B EXT. ANOTHER PART OF THE FOREST - NIGHT 121B The Anglia jets out of the hollow, lands with a THUD. Harry turns. The other spider is PULLING RON from the car. Harry points his wand, utters a spell and a BLINDING FLASH OF WHITE LIGHT BLASTS the spider into the shadows whipping past.",936,2,"['ron', 'harry']"
937,ron,Thanks for that.,937,2,"['ron', 'harry']"
939,harry,"Don't mention it. They stop. Both hear it a DISTANT CLICKING. As the car flies over a ridge, they see them a SEA OF SPIDERS heading straight for them like a herd of raging wildebeest. Ron puts his foot to the floor, SPINS the wheel and sends the car sliding away. The spiders STAMPEDE after. 121C EXT. ANOTHER PART OF THE FOREST - BLACK PARK - NIGHT 121C The Anglia SLALOMS through the forest, skimming past trees as the spiders CHARGE after. Harry peers ahead, SEES an area of FALLEN TREES. There is an OPENING, one narrow escape route.",939,2,"['ron', 'harry']"
940,harry,That way! It's the only way out! (looking back) Hurry! They're catching up! Ron JAMS the accelerator... just as a GIANT TARANTULA drops in front of the escape route. Harry and Ron are as good as dead.,940,2,"['ron', 'harry']"
941,harry,Can you get us in the air?,941,2,"['ron', 'harry']"
942,ron,"(jostling the gear stick) Flying gear's jammed! The spiders behind DRAW CLOSER. The TARANTULA waits ahead. Harry claps his hand over Ron's on the gear shift, pushing. The tarantula's pincers open, ready to kill, when... the GEAR SHIFT GIVES, the Anglia's wheels LIFT and the CAR FLIES OVER CAMERA, leaving the furious spiders below. The car barely avoids the rearing tarantula, then sails over the trees. 121D EXT. HAGRID'S HUT - NIGHT 121D As they LAND, Fang bolts free. Harry and Ron exit the CAR wearily, then watch it turn and RUMBLE BACK INTO THE FOREST.",942,2,"['ron', 'harry']"
944,ron,"'Follow the spiders'! Follow the spiders'! If he ever gets out of Azkaban, I'll kill Hagrid. I mean, what was the point of sending us in there? What have we found out?",944,2,"['ron', 'harry']"
945,harry,We know one thing. Hagrid never opened the Chamber of Secrets. He was innocent.,945,2,"['ron', 'harry']"
949,ron,"We know that, Madam Pomfrey. It's just, well, you see, we thought, maybe, we could... be with her for a bit. She's our... friend, you see, and... even if she can't hear us... I mean, it can't hurt, can it? A glint of sympathy flickers in Pomfrey's eyes.",949,2,"['ron', 'harry']"
951,ron,"You don't think Lockhart could be the heir of Slytherin, do you? (off Harry's look) Right. Forget I said it.",951,2,"['ron', 'harry']"
954,harry,"Wish you were here, Hermione. We need you. Now more than ever... Just then, the mirror in Ron's hand CATCHES the LATE AFTERNOON SUNLIGHT and casts a jagged FLAME across Hermione's hand. Harry watches the light dance over her fingers... then looks closer. Sees the paper clutched there. 124 INT. CORRIDOR - DUSK (LATER) 124 Harry and Ron duck into an alcove, take out the CRINKLED paper, which, we see now, is TORN from a library book.",954,2,"['ron', 'harry']"
955,harry,"'Of the many fearsome beasts that roam our land, none is more deadly than the Basilisk. Capable of living for hundreds of years, instant death awaits any who meet this giant serpent's eye. Spiders flee before it and only the crowing of the rooster can kill it.' (looking up) Ron! This is it! The monster in the Chamber of Secrets is a Basilisk. That's why I can hear it speak. It's a snake.",955,2,"['ron', 'harry']"
956,ron,"But it kills by looking people in the eye. Why is it no one's dead? Harry frowns, contemplating this, then catches he and Ron's REFLECTION in the window opposite. He mutters HARRY",956,2,"['ron', 'harry']"
957,harry,"Because no one did look it in the eye. Not directly at least... (in a rush) Colin saw it through his camera. Justin -- Justin must've seen the Basilisk through Nearly Headless Nick! Nick got the full blast of it, but he's a ghost -- he couldn't die again... (CONTINUED)",957,2,"['ron', 'harry']"
960,ron,"And Mrs. Norris? I'm pretty sure she didn't have a camera or a mirror, Harry.",960,2,"['ron', 'harry']"
961,harry,The water... there was water on the floor that night. She only saw the Basilisk's reflection... (scanning the page again) The crowing of the rooster is fatal to it! That's why Hagrid's roosters were killed! Spiders flee before it! It all fits!,961,2,"['ron', 'harry']"
962,ron,But how's the Basilisk been getting around? A dirty great snake. Someone would have seen...,962,2,"['ron', 'harry']"
963,harry,"Hermione answered that too. Harry points. Scribbled, in Hermione's hand, is ""Pipes.""",963,2,"['ron', 'harry']"
964,ron,(aghast) Pipes...? It's using the plumbing.,964,2,"['ron', 'harry']"
965,harry,Remember what Aragog said? About that girl fifty years ago? She died in a bathroom. What if she never left.,965,2,"['ron', 'harry']"
966,ron,"Moaning Myrtle! Harry nods. Just then, McGonagall's VOICE ECHOES throughout the castle, magically magnified.",966,2,"['ron', 'harry']"
970,snape,"Just the man. A girl has been snatched by the monster, Lockhart. Your moment has come at last.",970,2,"['ron', 'snape', 'harry']"
972,snape,Weren't you saying just last night that you've known all along where the entrance to the Chamber of Secrets is?,972,2,"['ron', 'snape', 'harry']"
977,ron,"She knew something, Harry. She'd found out something about the Chamber of Secrets. That's why she was taken. I mean, she was -- is -- a pure-blood. There can't be any other reason.",977,2,"['ron', 'snape']"
978,harry,"(pulling him away) C'mon. Let's go see Lockhart. He may be a brainless git, but he's going to try and get into the Chamber. We can tell him what we know...",978,2,"['ron', 'snape', 'harry']"
979,ron,"Harry. D'you think there's any chance at all she's not, you know -- Harry glances over, studies Ron's tortured eyes.",979,2,"['ron', 'snape', 'harry']"
980,harry,"We'll find her, Ron. Ginny's going to be fine.",980,2,"['ron', 'snape', 'harry']"
984,harry,"Professor, we've got some information for you -- Harry and Ron stop dead. Lockhart's office is stripped to the shelves. Two LARGE TRUNKS stand open.",984,2,"['ron', 'harry']"
985,harry,Are you going somewhere?,985,2,"['ron', 'harry']"
987,ron,What about my sister?,987,2,"['ron', 'harry']"
989,ron,You're the Defense Against the Dark Arts teacher! You can't go now!,989,2,"['ron', 'harry']"
992,harry,You're running away? After all that stuff you did in your books?,992,2,"['ron', 'harry']"
994,harry,You wrote them!,994,2,"['ron', 'harry']"
996,harry,You're a fraud! You've just been taking credit for what a load of other wizards have done!,996,2,"['ron', 'harry']"
998,ron,Is there anything you can do?,998,2,"['ron', 'harry']"
1001,harry,"Expelliarmus! Lockhart BLASTS backwards, toppling into one of the open trunks, his wand flying across the floor.",1001,2,"['ron', 'harry']"
1002,harry,"Looks like those Dueling Lessons came in handy after all, Professor.",1002,2,"['ron', 'harry']"
1005,harry,To ask you how you died.,1005,2,"['ron', 'harry']"
1007,harry,"Who was it, Myrtle?",1007,2,"['ron', 'harry']"
1013,ron,"Say something, Harry. Say something in Parseltongue. Harry stares off self-consciously at the tiny snake.",1013,2,"['ron', 'harry']"
1014,harry,Open up. Ron shakes his head. Harry's spoken in his regular voice.,1014,2,"['ron', 'harry']"
1015,ron,"English. Harry concentrates harder this time, staring so intensely that the snake almost looks alive. When, finally, he speaks, it is more like a HISS. Parseltongue. The circular group of sinks OPEN and a LARGE, OPEN PIPE is exposed.",1015,2,"['ron', 'harry']"
1017,harry,"Oh, yes there is. You first. Harry points his wand at Lockhart, then the opening.",1017,2,"['ron', 'harry']"
1019,ron,A bloody lot of good if it's a two-hundred-foot drop onto jagged rocks.,1019,2,"['ron', 'harry']"
1022,harry,All right. Let's go.,1022,2,"['ron', 'harry']"
1024,harry,"Thanks, Myrtle. Harry turns. Jumps. Seconds later, Ron follows. 131 INT. PIPE - NIGHT 131 Harry and Ron slide wicked fast, in a hair-raising vertical plummet, catching glimpses of other, smaller pipes branching off in all directions, twisting and turning until the pipe levels off, dumps them onto the damp floor of a stone tunnel. 132 INT. TUNNEL - NIGHT 132 Lockhart stares miserably at the muck dripping from his robes. Harry takes a TORCH from the wall, poises his wand.",1024,2,"['ron', 'harry']"
1025,harry,Lumos! The torch blooms with a BRIGHT ORANGE FLAME.,1025,2,"['ron', 'harry']"
1026,harry,"Remember. Any sign of movement, close your eyes straight away. Harry leads the way down the tunnel. CRUNCH! They look down a rat's skull. All around them, the ground is littered with TINY SKELETONS. Ron squints, sees something HUGE and CURVED lying ahead. When he speaks, his voice is hollow with dread.",1026,2,"['ron', 'harry']"
1028,ron,What's that? Up ahead?,1028,2,"['ron', 'harry']"
1030,harry,"Maybe it's asleep. Ron draws his wand as they approach, squinting. Harry shines his light, revealing... a gigantic COIL of EMPTY SKIN.",1030,2,"['ron', 'harry']"
1031,ron,Bloody hell. Whatever shed this must be twenty feet long. Or more. THUD! They turn. Lockhart has passed out.,1031,2,"['ron', 'harry']"
1032,ron,"Heart of a lion, this one. Ron kneels by him, when... Lockhart's eyes open and, quick as a fox... he snatches Ron's wand and scrambles to his feet.",1032,2,"['ron', 'harry']"
1034,harry,Ron? Are you okay?,1034,2,"['ron', 'harry']"
1036,ron,"I'm okay. This git's not, though. He got blasted by my wand. Lockhart sits up, dazed. Ron picks up a rock and CONKS him on the head. Lockhart PASSES OUT. Ron calls to Harry.",1036,2,"['ron', 'harry']"
1037,ron,What now?,1037,2,"['ron', 'harry']"
1038,harry,Wait here. I'll go on. I'll go on and... find Ginny. If I'm not back in an hour... He leaves it there.,1038,2,"['ron', 'harry']"
1039,ron,"I'll try and shift some of this rock. So you can get back through. And, Harry --",1039,2,"['ron', 'harry']"
1040,harry,"See you in a bit. Harry glances at the snake skin at his feet, moves off. He steps carefully through the shadows until he reaches a TOWERING STONE WALL, carved with TWIN SERPENTS.",1040,2,"['ron', 'harry']"
1041,harry,"(Parseltongue) Open. The serpents part and the GIANT WALL SLIDES OPEN. Harry removes his wand and ENTERS. 133 INT. CHAMBER OF SECRETS - NIGHT 133 A vast chamber stretches ahead. Along the path are rows of STONE SERPENTS. The serpents rest in pools of black water. Ahead is an enormous STATUE of SALAZAR SLYTHERIN. Several feet in front of the statue, Ginny Weasley lies motionless. As Harry dashes and takes her into his arms, her head lolls to one side, cheeks white as marble. A pale hand clutches TOM RIDDLE'S DIARY to her chest. Harry DROPS the torch, RACES to Ginny, places his wand on the floor and kneels beside her. (BOLD ITALICS INDICATE POSSIBLE FLASHBACKS.)",1041,2,"['ron', 'harry']"
1042,harry,Ginny! Please don't be dead. Wake up! Wake up! Ginny!,1042,2,"['ron', 'harry']"
1044,tom riddle,"She won't wake. Harry spins. Tom Riddle stands nearby. He is strangely BLURRED around the edges, as though Harry was looking at him through a misted window.",1044,2,"['ron', 'harry', 'tom riddle']"
1045,harry,"Tom... Tom Riddle? What d'you mean, she won't wake? She's not...",1045,2,"['ron', 'harry', 'tom riddle']"
1046,tom riddle,She's still alive. But only just.,1046,2,"['ron', 'harry', 'tom riddle']"
1047,harry,Are you a ghost?,1047,2,"['ron', 'harry', 'tom riddle']"
1048,tom riddle,"A memory. Preserved in a diary for fifty years. Harry looks to the diary in Ginny's hand, then places his own hand on Ginny's arm.",1048,2,"['ron', 'harry', 'tom riddle']"
1049,harry,"She's cold as ice. You've got to help me, Tom. There's a basilisk --",1049,2,"['ron', 'harry', 'tom riddle']"
1112,ron,"Ginny! Ron wriggles through, rushes forward and hugs Ginny.",1112,2,"['ron', 'harry', 'tom riddle']"
1113,ron,You're alive. I can't believe it.,1113,2,"['ron', 'harry', 'tom riddle']"
1115,ron,(to Harry) Remind you of anyone?,1115,2,"['ron', 'harry', 'tom riddle']"
1116,harry,"Where's Lockhart? Harry eyes Lockhart, sitting by himself, HUMMING placidly.",1116,2,"['ron', 'harry', 'tom riddle']"
1117,ron,His Memory Charm backfired. Hasn't got a clue who he is. I keep having to stop him wandering off. He's a danger to himself.,1117,2,"['ron', 'harry']"
1119,ron,"No. Ron turns, raises his eyebrows at Harry. Harry looks upward. There is an opening, hundreds of feet up. Just then, Fawkes circles back, fluttering in front of Harry.",1119,2,"['ron', 'harry']"
1121,ron,What's with the bird?,1121,2,"['ron', 'harry']"
1122,harry,"I think... I think he's telling me he can take us out of here. 134A INT. ROCKY TUNNEL - NIGHT (LATER) 134A A CURIOUS, GLIDING SHADOW RIPPLES across the cavernous wall, and then Harry, Ron, Ginny and Lockhart soar out of the darkness, linked hand in hand. Fawkes is flying them home.",1122,2,"['ron', 'harry']"
1125,albus dumbledore,"Ingenious. Simply... ingenious. (looking up) Of course, Tom Riddle was probably the most brilliant student Hogwarts has ever seen. I taught him myself fifty years ago. After he left, I would occasionally hear stories of his activities -- dark rumors -- but after awhile, even the rumors stopped. When he finally resurfaced as Lord Voldemort, most people had completely forgotten the clever Head Boy he'd once been.",1125,2,"['ron', 'albus dumbledore', 'harry']"
1130,albus dumbledore,"Wiser wizards than you have been hoodwinked by Lord Voldemort, Miss Weasley. No, I think you've endured enough. I would suggest a bit of bed rest, however. And perhaps a large mug of hot chocolate. I always find that cheers me up. Minerva, will you show Arthur and Molly up to the hospital wing? PROFESSOR McGONAGALL Certainly, Albus. As they exit, Harry and Ron watch them go. Mrs. Weasley's VOICE carries",1130,2,"['ron', 'albus dumbledore', 'harry']"
1134,ron,"Yes, sir.",1133,2,"['ron', 'albus dumbledore', 'harry']"
1135,albus dumbledore,And that there is sufficient evidence to expel you both?,1135,2,"['ron', 'albus dumbledore', 'harry']"
1136,harry,"Yes, sir.",1136,2,"['ron', 'albus dumbledore', 'harry']"
1137,ron,"Yes, sir.",1136,2,"['ron', 'albus dumbledore', 'harry']"
1139,albus dumbledore,"Therefore, it seems only fitting... (eyes twinkling) That you both receive Special Awards for Services to the School. And -- let me see -- yes, I think two hundred points apiece, which, I believe, should be more than enough to secure Gryffindor the House Cup.",1139,2,"['ron', 'albus dumbledore', 'harry']"
1141,harry,"(grinning) Thank you, sir.",1141,2,"['ron', 'albus dumbledore', 'harry']"
1142,ron,"(grinning) Thank you, sir.",1141,2,"['ron', 'albus dumbledore', 'harry']"
1143,albus dumbledore,"Now, Mr. Weasley, if you would, have an owl deliver these release papers to Azkaban. We need our gamekeeper back. Ron nods, takes the envelope and exits.",1143,2,"['ron', 'albus dumbledore', 'harry']"
1144,albus dumbledore,"First, Harry, I want to thank you. You must have shown me real loyalty down in the Chamber. Nothing but that could have called Fawkes to you. Secondly, I sense you're troubled by something. Am I right?",1144,2,"['ron', 'albus dumbledore', 'harry']"
1145,harry,"It's just, you see, sir, I couldn't help noticing certain things. Certain similarities. Between Tom Riddle and me.",1145,2,"['ron', 'albus dumbledore', 'harry']"
1147,albus dumbledore,"You can speak Parseltongue, Harry, because Lord Voldemort can speak Parseltongue. Unless I'm much mistaken, he transformed some of his own powers to you the night he gave you that scar.",1147,2,"['ron', 'albus dumbledore', 'harry']"
1148,harry,Voldemort put a bit of himself in me?,1148,2,"['ron', 'albus dumbledore', 'harry']"
1149,albus dumbledore,"Not intentionally, but... yes.",1149,2,"['ron', 'albus dumbledore', 'harry']"
1150,harry,So the Sorting Hat was right. I should be a Slytherin.,1150,2,"['ron', 'albus dumbledore', 'harry']"
1151,albus dumbledore,"It's true, Harry. You do possess many of the qualities Voldemort himself prizes. Resourcefulness. Determination. A certain disregard for the rules. Yet the Sorting Hat placed you in Gryffindor.",1151,2,"['ron', 'albus dumbledore', 'harry']"
1187,ron,"Welcome back, Hermione. McGonagall taps her goblet. Dumbledore stands.",1187,2,"['ron', 'hermione', 'harry']"
1188,albus dumbledore,"Before we begin our feast, let's give a round of applause to Professor Sprout and Madame Pomfrey, whose Mandrake Juice has been successfully administered to all those who had been petrified. Everyone applauds.",1188,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1189,albus dumbledore,"Also, in the wake of recent events, as a school treat, all exams have been cancelled. Everyone cheers, save for Hermione.",1189,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1190,hermione,"Oh, no! At the rear of the Hall, the great doors OPEN. It's Hagrid. He enters. Stops. Looks around. The room falls SILENT. All eyes upon him. He glances around. Nervous. Embarrassed.",1190,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1191,hagrid,Sorry I'm late. The owl deliverin' my release papers got all lost 'n confused. Some ruddy bird named Errol.,1191,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
1194,hagrid,"I jus' want to say... that if it wasn't fer' you, Harry... you an' Ron... and Hermione... Well, I jus' want to say... Thanks.",1194,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
1195,harry,"There's no Hogwarts without you, Hagrid. Just then... Dumbledore gets to his feet and... slowly... brings his hands together. The others join him. Soon, everyone is on their feet and the Hall ROARING. As the students surround Hagrid, he blinks, wipes at his eyes, and... CAMERA PULLS BACK, THROUGH the window, leaving the celebration. WE CONTINUE TO CRANE BACK... BACK... TO a WIDE SHOT OF HOGWARTS... glittering gloriously in the night. FADE TO BLACK.",1195,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
81,ron,"hi, neville. as he bumps past, hermione nods to a compartment.",79,3,"['ron', 'hermione', 'harry']"
83,hermione,professor r.j. lupin.,83,3,"['ron', 'hermione', 'harry']"
84,hermione,"it's on his case. she points. stamped in peeling letters on a battered case is ""professor r.j. lupin.""",84,3,"['ron', 'hermione', 'harry']"
85,hermione,"seems to be. why? what is it, harry?",85,3,"['ron', 'hermione', 'harry']"
87,harry,yes.,87,3,"['ron', 'hermione', 'harry']"
