,character,statement,line,book,scene
1100,tom riddle,"Remarkable, isn't it? How quickly the venom of the Basilisk penetrates the body? If you have any final words, Potter, you'd best speak them now. I'd guess you have little more than a minute to live. Harry blinks heavily, watching as the skin of his forearm turns a troubling gray.",1100,2,"['harry', 'tom riddle']"
1102,tom riddle,"So ends the famous Harry Potter. On his knees in the Chamber of Secrets. Defeated at last by the Dark Lord he so unwisely challenged. You'll be back with your dear Mudblood mother soon, Harry... As Riddle talks, Harry glances at Ginny, nearly white now, a small ghost, the only evidence of life the TREMBLING OF A SINGLE FINGER. Harry studies the finger and what lies beneath it Tom Riddle's diary. Harry begins to crawl toward her.",1102,2,"['harry', 'tom riddle']"
1104,tom riddle,"Funny, isn't it? The damage a silly little book can do? Especially in the hands of a silly little girl. As Harry reaches Ginny, he places his hand on hers, then... slips the diary free.",1104,2,"['harry', 'tom riddle']"
1108,harry,"Ginny. You need to get yourself out... Follow the chamber... You'll find Ron... There is a RUSH OF WINGS and Fawkes circles down, lays his head onto Harry's arm.",1108,2,"['harry', 'tom riddle']"
1109,harry,"You were brilliant, Fawkes. I just... wasn't quick enough. Then Harry blinks, looks down. Thick pearly TEARS are trickling down Fawkes' face and onto his arm. Almost instantly, his wound... begins to heal itself.",1109,2,"['harry', 'tom riddle']"
1111,harry,"Of course. Dumbledore told me. Phoenix tears have healing powers. (looking up at Ginny) It's all right, Ginny. It's over. It's just a memory... 134 INT. TUNNEL - NIGHT (LATER) 134 With Fawkes gliding gracefully ahead of them, Harry and Ginny make their way back. Up ahead, SHIFTING ROCK can be heard and a jagged fissure of LIGHT GLIMMERS. Ron's face appears.",1111,2,"['harry', 'tom riddle']"
1112,ron,"Ginny! Ron wriggles through, rushes forward and hugs Ginny.",1112,2,"['ron', 'harry', 'tom riddle']"
1113,ron,You're alive. I can't believe it.,1113,2,"['ron', 'harry', 'tom riddle']"
1115,ron,(to Harry) Remind you of anyone?,1115,2,"['ron', 'harry', 'tom riddle']"
1116,harry,"Where's Lockhart? Harry eyes Lockhart, sitting by himself, HUMMING placidly.",1116,2,"['ron', 'harry', 'tom riddle']"
1117,ron,His Memory Charm backfired. Hasn't got a clue who he is. I keep having to stop him wandering off. He's a danger to himself.,1117,2,"['ron', 'harry']"
1119,ron,"No. Ron turns, raises his eyebrows at Harry. Harry looks upward. There is an opening, hundreds of feet up. Just then, Fawkes circles back, fluttering in front of Harry.",1119,2,"['ron', 'harry']"
1121,ron,What's with the bird?,1121,2,"['ron', 'harry']"
1122,harry,"I think... I think he's telling me he can take us out of here. 134A INT. ROCKY TUNNEL - NIGHT (LATER) 134A A CURIOUS, GLIDING SHADOW RIPPLES across the cavernous wall, and then Harry, Ron, Ginny and Lockhart soar out of the darkness, linked hand in hand. Fawkes is flying them home.",1122,2,"['ron', 'harry']"
1125,albus dumbledore,"Ingenious. Simply... ingenious. (looking up) Of course, Tom Riddle was probably the most brilliant student Hogwarts has ever seen. I taught him myself fifty years ago. After he left, I would occasionally hear stories of his activities -- dark rumors -- but after awhile, even the rumors stopped. When he finally resurfaced as Lord Voldemort, most people had completely forgotten the clever Head Boy he'd once been.",1125,2,"['ron', 'albus dumbledore', 'harry']"
1130,albus dumbledore,"Wiser wizards than you have been hoodwinked by Lord Voldemort, Miss Weasley. No, I think you've endured enough. I would suggest a bit of bed rest, however. And perhaps a large mug of hot chocolate. I always find that cheers me up. Minerva, will you show Arthur and Molly up to the hospital wing? PROFESSOR McGONAGALL Certainly, Albus. As they exit, Harry and Ron watch them go. Mrs. Weasley's VOICE carries",1130,2,"['ron', 'albus dumbledore', 'harry']"
1132,albus dumbledore,"You two realize, of course, that in the last few hours, you have broken perhaps a dozen school rules?",1132,2,"['albus dumbledore', 'harry']"
1133,harry,"Yes, sir.",1133,2,"['albus dumbledore', 'harry']"
1134,ron,"Yes, sir.",1133,2,"['ron', 'albus dumbledore', 'harry']"
1135,albus dumbledore,And that there is sufficient evidence to expel you both?,1135,2,"['ron', 'albus dumbledore', 'harry']"
1136,harry,"Yes, sir.",1136,2,"['ron', 'albus dumbledore', 'harry']"
1137,ron,"Yes, sir.",1136,2,"['ron', 'albus dumbledore', 'harry']"
1139,albus dumbledore,"Therefore, it seems only fitting... (eyes twinkling) That you both receive Special Awards for Services to the School. And -- let me see -- yes, I think two hundred points apiece, which, I believe, should be more than enough to secure Gryffindor the House Cup.",1139,2,"['ron', 'albus dumbledore', 'harry']"
1141,harry,"(grinning) Thank you, sir.",1141,2,"['ron', 'albus dumbledore', 'harry']"
1142,ron,"(grinning) Thank you, sir.",1141,2,"['ron', 'albus dumbledore', 'harry']"
1143,albus dumbledore,"Now, Mr. Weasley, if you would, have an owl deliver these release papers to Azkaban. We need our gamekeeper back. Ron nods, takes the envelope and exits.",1143,2,"['ron', 'albus dumbledore', 'harry']"
1144,albus dumbledore,"First, Harry, I want to thank you. You must have shown me real loyalty down in the Chamber. Nothing but that could have called Fawkes to you. Secondly, I sense you're troubled by something. Am I right?",1144,2,"['ron', 'albus dumbledore', 'harry']"
1145,harry,"It's just, you see, sir, I couldn't help noticing certain things. Certain similarities. Between Tom Riddle and me.",1145,2,"['ron', 'albus dumbledore', 'harry']"
1147,albus dumbledore,"You can speak Parseltongue, Harry, because Lord Voldemort can speak Parseltongue. Unless I'm much mistaken, he transformed some of his own powers to you the night he gave you that scar.",1147,2,"['ron', 'albus dumbledore', 'harry']"
1148,harry,Voldemort put a bit of himself in me?,1148,2,"['ron', 'albus dumbledore', 'harry']"
1149,albus dumbledore,"Not intentionally, but... yes.",1149,2,"['ron', 'albus dumbledore', 'harry']"
1150,harry,So the Sorting Hat was right. I should be a Slytherin.,1150,2,"['ron', 'albus dumbledore', 'harry']"
1151,albus dumbledore,"It's true, Harry. You do possess many of the qualities Voldemort himself prizes. Resourcefulness. Determination. A certain disregard for the rules. Yet the Sorting Hat placed you in Gryffindor.",1151,2,"['ron', 'albus dumbledore', 'harry']"
1152,harry,Only because I asked it to.,1152,2,"['albus dumbledore', 'harry']"
1153,albus dumbledore,"Exactly. Which makes you very different from Voldemort. It's not our abilities that show what we truly are, Harry. It's our choices. (smiling at him) If you want proof that you belong in Gryffindor, Harry, I suggest you look more closely at this. Dumbledore hands the bloodstained sword to Harry. An ENGRAVED NAME glimmers above the ruby-encrusted hilt.",1153,2,"['albus dumbledore', 'harry']"
1154,harry,'Godric Gryffindor.',1154,2,"['albus dumbledore', 'harry']"
1155,albus dumbledore,Only a true Gryffindor could have pulled that out of the Hat. . (4) 135,1155,2,"['albus dumbledore', 'harry']"
1157,harry,"Dobby! This is your Master? The family you serve is the Malfoys! Dobby nods, chagrined. Lucius Malfoy brushes past Harry.",1157,2,"['albus dumbledore', 'harry']"
1159,albus dumbledore,"Yes. When the governors heard that Arthur Weasley's daughter had been taken into the Chamber, they saw fit to summon me back. (a wry smile) Curiously, several of them seemed under the impression that you would curse their families if they didn't agree to suspend me in the first place, Lucius.",1159,2,"['albus dumbledore', 'harry']"
1161,albus dumbledore,"Oh yes. It was Voldemort. Only this time, he chose to act through someone else. By means of... this. As Dumbledore nudges the diary toward Lucius Malfoy, Harry sees Dobby nod meaningfully from the diary to Lucius.",1161,2,"['albus dumbledore', 'harry']"
1162,albus dumbledore,"Fortunately, our young Mr. Potter discovered it. (a chill to his voice) One only hopes that no more of Lord Voldemort's old school things find their way into innocent hands. The consequences for the one responsible could be... severe.",1162,2,"['albus dumbledore', 'harry']"
1166,harry,"Sir? I wonder if I could have that. Dumbledore looks up, follows Harry's eyes to the diary. 135A EXT. DUMBLEDORE'S OFFICE - DAY (MOMENTS LATER) 135A As the elevator opens, Harry dashes out.",1166,2,"['albus dumbledore', 'harry']"
1167,harry,"Mr. Malfoy! I have something of yours. Harry comes up running, thrusts the diary into Malfoy's hand.",1167,2,"['albus dumbledore', 'harry']"
1169,harry,"I think you do, sir. I think you slipped it into Ginny Weasley's cauldron that day in Diagon Alley. Malfoy shoves the diary into Dobby's face, then leans close to Harry and, with a nasty grin, WHISPERS",1169,2,"['albus dumbledore', 'harry']"
1179,harry,Just promise me something.,1179,2,['harry']
1181,harry,Never try to save my life again. Dobby grins then and -- CRACK! -- is gone.,1181,2,['harry']
1185,hermione,You solved it! You solved it!,1185,2,"['hermione', 'harry']"
1186,harry,"With loads of help from you. She turns to embrace Ron. They pause, an awkward moment between them and... shake hands instead.",1186,2,"['hermione', 'harry']"
1187,ron,"Welcome back, Hermione. McGonagall taps her goblet. Dumbledore stands.",1187,2,"['ron', 'hermione', 'harry']"
1188,albus dumbledore,"Before we begin our feast, let's give a round of applause to Professor Sprout and Madame Pomfrey, whose Mandrake Juice has been successfully administered to all those who had been petrified. Everyone applauds.",1188,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1189,albus dumbledore,"Also, in the wake of recent events, as a school treat, all exams have been cancelled. Everyone cheers, save for Hermione.",1189,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1190,hermione,"Oh, no! At the rear of the Hall, the great doors OPEN. It's Hagrid. He enters. Stops. Looks around. The room falls SILENT. All eyes upon him. He glances around. Nervous. Embarrassed.",1190,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1191,hagrid,Sorry I'm late. The owl deliverin' my release papers got all lost 'n confused. Some ruddy bird named Errol.,1191,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
1194,hagrid,"I jus' want to say... that if it wasn't fer' you, Harry... you an' Ron... and Hermione... Well, I jus' want to say... Thanks.",1194,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
1195,harry,"There's no Hogwarts without you, Hagrid. Just then... Dumbledore gets to his feet and... slowly... brings his hands together. The others join him. Soon, everyone is on their feet and the Hall ROARING. As the students surround Hagrid, he blinks, wipes at his eyes, and... CAMERA PULLS BACK, THROUGH the window, leaving the celebration. WE CONTINUE TO CRANE BACK... BACK... TO a WIDE SHOT OF HOGWARTS... glittering gloriously in the night. FADE TO BLACK.",1195,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
2,harry,lumos maxima... the tent blooms softly with light -- briefly illuminating a bedside photograph (of james &amp; lily potter) -- then goes dark.,2,3,['harry']
3,harry,"lumos maxima... as the blankets blaze, we cut inside, find a skinny boy with a crow's nest of black hair, thick glasses sitting crookedly atop his nose: harry potter. open before him is violeta stitch's extreme incantations. once again, he speaks:",3,3,['harry']
9,harry,uncle vernon. i need you to sign this form.,9,3,['harry']
10,harry,nothing. something for school... uncle vernon eyes the parchment in harry's hand suspiciously.,10,3,['harry']
11,harry,i will if she does.,11,3,['harry']
12,harry,yes.,12,3,['harry']
22,harry,"shut up! shut up! aunt marge starts to reply, when -- zing! -- a button on her dress sails into the air. seams groan. thread snaps. aunt marge's eyes widen. her cheeks billow. her whole body billows. and she begins to inflate like a",22,3,['harry']
26,harry,"no! she deserved what she got! and you... you keep away from me. uncle vernon eyes harry's wand nervously, then grins with knowing cruelty.",26,3,['harry']
27,harry,anywhere's better than here.,27,3,['harry']
29,harry,"aaaah! giant wheels bear down. harry rolls clear -- just as a preposterously purple, triple-decker bus screeches to a halt. gold letters glimmer above the windscreen: the knight bus. doors hiss. snap back. reveal stan shunpike, an 18- year-old boy in a wrinkled conductor's uniform. pasty face. raccoon eyes. stan looks like he hasn't seen the sun in years.",29,3,['harry']
30,harry,fell over.,30,3,['harry']
31,harry,"i didn't do it on purpose. stan eyes harry suspiciously, nods slowly.",31,3,['harry']
37,harry,isn't this a bit... dangerous?,37,3,['harry']
39,harry,who is that? that man.,39,3,['harry']
47,harry,hedwig!,47,3,['harry']
49,harry,no thank you. minister... i don't understand. i broke the law. underage wizards aren't allowed to use magic at home --,49,3,['harry']
50,harry,'the state of things' sir?,50,3,['harry']
51,harry,"sirius black, you mean. but... what's that got to do with me? crack! tom shatters another walnut. fudge smiles nervously.",51,3,['harry']
59,hermione,"that's rich coming from the owner of that smelly old shoe brush. (cooing to the cat) it's all right, crookshanks. you just ignore the mean little boy... then, sensing another presence in the room, both turn.",59,3,"['hermione', 'harry']"
61,harry,egypt! what's it like?,61,3,"['hermione', 'harry']"
62,hermione,"you know, the ancient egyptians of the nile river delta worshipped the cat goddess bast. ron glares stonily at hermione, then turns back to harry.",62,3,"['hermione', 'harry']"
65,harry,"good to see you too, mrs. weasley.",65,3,"['hermione', 'harry']"
66,harry,"of course, mr. weasley. as mr. weasley pulls harry away, the others continue to hover over the clipping in the b.g.",66,3,"['hermione', 'harry']"
77,harry,i didn't mean to blow her up. i just... (troubled by the memory) ... lost control.,77,3,['harry']
78,hermione,"honestly, ron, it's not funny. harry's lucky he wasn't expelled.",78,3,"['hermione', 'harry']"
79,harry,"hi, neville. as he bumps past, hermione nods to a compartment.",79,3,"['hermione', 'harry']"
80,hermione,"hi, neville. as he bumps past, hermione nods to a compartment.",79,3,"['hermione', 'harry']"
81,ron,"hi, neville. as he bumps past, hermione nods to a compartment.",79,3,"['ron', 'hermione', 'harry']"
83,hermione,professor r.j. lupin.,83,3,"['ron', 'hermione', 'harry']"
84,hermione,"it's on his case. she points. stamped in peeling letters on a battered case is ""professor r.j. lupin.""",84,3,"['ron', 'hermione', 'harry']"
85,hermione,"seems to be. why? what is it, harry?",85,3,"['ron', 'hermione', 'harry']"
87,harry,yes.,87,3,"['ron', 'hermione', 'harry']"
88,ron,"sure -- of course, no one's ever broken out of azkaban before and he's a raving, murderous lunatic... just then, the compartment rattles. lanterns flicker. the train lurches, begins to slow. hermione slides down the seat, pinning ron against the window. they exchange an awkward glance, then hermione carefully slides to the other end of the seat and glances at her watch. frowns.",88,3,"['ron', 'hermione', 'harry']"
90,ron,what's going on?,90,3,"['ron', 'hermione', 'harry']"
92,hermione,"ouch! ron, that was my foot! squeak-squeak-squeak. ron, a dark silhouette against the window, wipes a patch of condensation from the window.",92,3,"['ron', 'hermione', 'harry']"
93,ron,"bloody hell. what's happening? ssssst! a soft crackling fills the car and flames bloom... in the hands of r.j. lupin. in the shivering light, his face looks tired and gray, but his eyes are alert. wary.",93,3,"['ron', 'hermione', 'harry']"
94,hermione,"harry? harry, are you all right? hermione's troubled face hovers above him. he nods. sits up. ron -- pale, nervous -- extends his hand. harry's glasses.",94,3,"['ron', 'hermione', 'harry']"
100,harry,but someone was screaming. a woman. hermione and ron glance nervously at each other.,100,3,"['ron', 'hermione', 'harry']"
101,albus dumbledore,"welcome! welcome to another year at hogwarts! i have a few things to say, before we become befuddled by our excellent feast. i myself am particularly looking forward to the flaming kiwi cups, which, while somewhat treacherous for those of us with facial hair... mcgonagall clears her throat.",101,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
102,albus dumbledore,"as some of you may know, professor kettleburn, our care of magical creatures teacher for many years, has decided to retire in order to spend more time with his remaining limbs. fortunately, i'm delighted to announce that his place will be filled by none other than our own rubeus hagrid!",102,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
104,albus dumbledore,"the dementors will be stationed at the entrances to the grounds. while they are under strict orders not to enter the castle itself, you will on occasion see them as you go about your daily activities. under no circumstances are you to approach them. it is not in the nature of a dementor to be forgiving.",104,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
107,ron,"good to be home, eh, harry? harry turns -- caught -- and finds ron studying him from his own bed, scabbers cradled in his hand. harry nods and turns to the window..",107,3,"['ron', 'albus dumbledore', 'harry']"
132,harry,"listen, you stupid prat -- eyes widening in fear, malfoy steps back, points.",132,3,"['ron', 'harry', 'hagrid']"
133,hagrid,"gee up, there! (grinning) beau'iful, isn' he?",133,3,"['ron', 'harry', 'hagrid']"
135,hagrid,"a hippogriff, o' course. now, firs' thing yeh gotta know is they're proud. easily offended, hippogriffs are. don't never insult one, 'cause it migh' be the las' thing yeh do. right then -- who wants ter come an' say hello? the entire class steps back, leaving harry in front.",135,3,"['ron', 'harry', 'hagrid']"
136,hagrid,"tha's it. easy now... stop! this here's buckbeak, harry. yeh want ter let 'im make the firs' move. it's polite, see? jus' take step forward, give 'im a bow, and if buckbeak bows back, yeh're allowed ter touch him. ready? unsure, harry nods anyway. steps forward. and... bows. buckbeak's head cocks, eagle eyes studying harry cannily. harry waits. and waits...",136,3,"['ron', 'harry', 'hagrid']"
137,hagrid,"well done, harry! go on. give 'im a pat. tentatively, harry reaches out, lays his hand on buckbeak's fierce beak. the class claps. harry smiles.",137,3,"['harry', 'hagrid']"
138,harry,(smile drooping) excuse me?,138,3,"['harry', 'hagrid']"
139,hagrid,"off yeh go! as buckbeak gallops forward, harry slides scarily back, giant wings unfold, huge and powerful, and -- whoosh! -- they soar into the air. rising higher. and higher. and higher. gradually, harry loosens his hold on buckbeak's neck. losing himself in the joy of flying. smiling at the sight of his and buckbeak's shadow racing across the grass below. circling over the whomping willow, past hogwarts castle, and then swooping, with heart-stopping speed, over the black lake, buckbeak's talons tickling the smooth glass of the water, summoning the giant squid to the surface briefly. hagrid whistles then, and buckbeak wheels, beating his way back to the paddock, galloping to a halt. as harry slides off, the class cheers -- all except draco, who narrows his eyes maliciously.",139,3,"['harry', 'hagrid']"
140,harry,"brilliant... professor. they both grin, when draco pushes past them roughly, strides toward buckbeak.",140,3,"['harry', 'hagrid']"
141,hagrid,"malfoy! no! in a flash, buckbeak's steely talons slash down. malfoy freezes. looks down at the blood blossoming on his robes. shrieks. instantly, harry dashes forward. buckbeak whips around, raises its talons and -- seeing harry -- lowers them. ducks its beak. harry... realizing what he's done... breathes.",141,3,"['harry', 'hagrid']"
142,hagrid,calm yerself! yer fine... jus' a scratch... hagrid looks: a deep gash glistens on draco's limp arm.,142,3,"['harry', 'hagrid']"
143,hagrid,"no. i'm the teacher. you all... you all just... class dismissed! and with that, hagrid -- looking shaken -- swoops up malfoy, flops him over his shoulder, and lumbers toward the castle.",143,3,"['harry', 'hagrid']"
145,ron,"the little git. he's really laying it on thick, isn't he?",145,3,"['ron', 'harry', 'hagrid']"
146,hermione,yes. but i hear draco's father's furious. i don't think we've heard the end of this...,146,3,"['ron', 'hermione', 'harry', 'hagrid']"
147,ron,who? but the photograph on the prophet's front page provides a chilling answer: sirius black. hermione reads over the shoulders of others. whispers half to herself:,147,3,"['ron', 'hermione', 'harry', 'hagrid']"
169,harry,"yes, professor, but i thought if you said i could go -- professor mcgonagall but i don't say so. a parent or guardian must sign, and since i am neither, it would be inappropriate. (a flicker of pity) i'm sorry, potter. but that's my final word. ron and hermione -- watching harry expectantly from across the way -- see him turn, shake his head. their faces fall. harry raises his hand in farewell. watches them go.",169,3,"['ron', 'harry']"
175,harry,"i did think of voldemort first. but then, i remembered that night on the train... and the dementors...",175,3,['harry']
180,hermione,"and the post office! it's about 200 owls, all sitting on color- coded shelves, depending on how fast you want your letter to go!",180,3,"['hermione', 'harry']"
181,hermione,"but, i mean, after awhile, it got a bit boring. don't you think, ron?",181,3,"['hermione', 'harry']"
182,ron,"if there's someone untrustworthy around, it's meant to light up and spin. mind you, fred and george say it's rubbish, sold for wizard tourists, but i thought, you know, it can't hurt, given that...",182,3,"['ron', 'hermione', 'harry']"
183,harry,"i'm glad you had a good time. really. and thanks for this. (eyeing the sneakoscope) rubbish or not, you're right. it can't hurt. with that, harry pops a pepper imp into his mouth.",183,3,"['ron', 'hermione', 'harry']"
184,ron,never mind.,184,3,"['ron', 'hermione', 'harry']"
187,ron,probably stuffing her face with the apples in that still life on the second floor again.,187,3,"['ron', 'hermione', 'harry']"
188,albus dumbledore,mr. filch. round up the ghosts. tell them to search every painting in the castle for the fat lady.,188,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
190,albus dumbledore,dear lady. who did this to you?,190,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
191,albus dumbledore,"secure the castle, mr. filch. the rest of you... to the great hall.",191,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
203,harry,"excuse me, sir, but... where's professor lupin?",203,3,"['ron', 'snape', 'albus dumbledore', 'harry']"
204,ron,werewolves?,204,3,"['ron', 'snape', 'albus dumbledore', 'harry']"
205,snape,quiet!,205,3,"['ron', 'snape', 'albus dumbledore', 'harry']"
206,snape,"now. which of you can tell me the difference between an animagus and a werewolf? as the class stares mutely at a slide of an attacking werewolf, hermione waiting desperately for someone to respond to snape's question, the moth flutters by harry.",206,3,"['ron', 'snape', 'albus dumbledore', 'harry']"
208,hermione,"please, sir, an animagus is a wizard who elects to turn into an animal. a werewolf has no choice in the matter. furthermore, the werewolf actively hunts humans and responds only to the call of its own kind -- malfoy lets out a low howl.",208,3,"['ron', 'hermione', 'snape', 'harry']"
209,ron,"(to harry) he's got a point, you know. harry stares at the parchment. malfoy has drawn a crude caricature of harry in his quidditch robes being struck by lightning over and over.",209,3,"['ron', 'hermione', 'snape', 'harry']"
210,snape,"not exactly picasso, are you? i hope you demonstrate more talent on the quidditch pitch this weekend then you do as an artist.",210,3,"['ron', 'hermione', 'snape', 'harry']"
213,harry,faster! come on! the trace of a smile forms on harry's lips as he closes on the snitch... only yards away... reaching out... when...,213,3,"['ron', 'hermione', 'snape', 'harry']"
215,hermione,"no!!! harry and broom tumble in opposite directions. the nimbus soars end over end, tossed by the currents, then drops... right into the whomping willow. floomph! harry, in freefall, drops through one cloud, then another. plummeting through the circling dementors. then... a tall figure rises from the crowd. raises an open hand to the heavens. eyes angry but clear. dumbledore. an explosion -- more powerful than thunder -- rocks the air. a flash -- more fierce than lightning -- shocks the sky. and then...",215,3,"['ron', 'hermione', 'snape', 'harry']"
216,ron,"looks a bit peaky, doesn't he?",216,3,"['ron', 'hermione', 'snape', 'harry']"
218,hermione,harry! how're you feeling?,218,3,"['ron', 'hermione', 'snape', 'harry']"
219,harry,brilliant.,219,3,"['ron', 'hermione', 'snape', 'harry']"
220,harry,what happened?,220,3,"['ron', 'hermione', 'snape', 'harry']"
221,harry,really? i meant the match. who won? silence. uncomfortable glances.,221,3,"['ron', 'hermione', 'harry']"
222,ron,"there's something else you should know, harry. your nimbus -- when it blew away? -- it sort of landed in the whomping willow. and well... he tips a bag of splintered wood and twisted twigs onto the bed. as harry stares, we hear a gentle wind, then...",222,3,"['ron', 'hermione', 'harry']"
232,harry,what's this rubbish?,232,3,"['ron', 'harry']"
238,harry,"you mean, this map shows...",238,3,['harry']
239,harry,everyone?,239,3,['harry']
242,harry,brilliant! where'd you get it?,242,3,['harry']
245,harry,the one-eyed...,245,3,['harry']
247,harry,"dissendium? click! the witch's eye opens and the statue pivots, revealing a dark opening in the floor. as harry crouches, squinting, a cool draft of air ruffles his hair and the camera drifts into the darkness...",247,3,['harry']
251,ron,twice.,251,3,"['ron', 'harry']"
252,ron,huh? oh... all right...,252,3,"['ron', 'harry']"
254,hermione,"perfect. just then, voices echo and three figures appear over the rise, phantoms in the mist. malfoy. crabbe. goyle. pike.",254,3,"['ron', 'hermione', 'harry']"
255,ron,"shut your mouth, malfoy.",255,3,"['ron', 'hermione', 'harry']"
256,hermione,"(a harsh chuckle) hope you don't mean yourself. malfoy's eyes shift, regard hermione with disgust.",256,3,"['ron', 'hermione', 'harry']"
264,harry,shhh.,264,3,"['ron', 'hermione', 'harry']"
278,harry,"he was their friend. and he betrayed them. he was their friend. (eyes hardening) i hope he finds me. but when he does, i'm going to be ready. when he does, i'm going to kill him.",278,3,['harry']
280,harry,"if black can fight the dementors, i need to know how too. lupin studies harry -- as if conflicted -- then decides.",280,3,['harry']
284,harry,expecto... patronum... the torches on the wall flicker as a chill breeze fills the chamber. a scream echoes distantly. harry's hand trembles. his eyes begin to roll up...,284,3,['harry']
291,harry,"expecto patronum! harry's hand trembles. his whole body trembles. but he holds his ground, when -- whoosh! -- a huge silver shadow bursts from the end of his wand, hovering between him and the dementor. the dementor falters... harry's legs like water...",291,3,['harry']
294,harry,but it's the best i have.,294,3,['harry']
297,ron,"aaaahhhh! harry bolts up, sees a silhouette etched on the window -- a man clutching a knife. all the boys are up now. screaming. amid the chaos, harry grabs his wand.",297,3,"['ron', 'harry']"
298,harry,"show yourself. crash! the water glass shatters on the floor and scabbers darts past harry's bare feet, chased by crookshanks. seizing the moment, the silhouette grasps the curtains and swings through the open window, plunging into the night. harry rushes to the window, looks down.",298,3,"['ron', 'harry']"
300,ron,is he gone?,300,3,"['ron', 'harry']"
301,ron,"i don't know how he got in! i was a bit busy dodging his knife! just then, a curiously content crookshanks wends his way through ron's legs.",301,3,"['ron', 'harry']"
302,hermione,that's a lie!,302,3,"['ron', 'hermione', 'harry']"
303,albus dumbledore,sir cadogan. is it possible that you let a mysterious man enter gryffindor tower tonight?,303,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
305,harry,he was right there. close enough to touch. i could've killed him.,305,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
306,ron,i find it astonishing that someone who prides herself on being so logical can be in such denial.,306,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
307,ron,"harry was there! he'll tell you how it was. go on, harry, tell her.",307,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
308,ron,"really? wasn't you had to roll under the bed last night to avoid getting cut to ribbons! a person could die being your friend, harry! ron stops, wishes he could take it back. they all wish he could. avoiding each other's eyes, they turn, continue on.",308,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
309,hermione,"how'd it go, hagrid?",309,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
310,hermione,i meant the hearing.,310,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
311,hermione,(dreading it) and...? hagrid slings another rock into water.,311,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
312,ron,"draco. it's him the committee should punish. it's him they should send off to the forest, not buckbeak.",312,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
313,hermione,"(dreading the answer) where's he going, hagrid?",313,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
318,harry,"mischief managed! harry stashes the map, extinguishes his wand, and turns... into the harsh glare of snape's wand.",318,3,"['ron', 'hermione', 'harry']"
319,harry,i was... i was... sleepwalking... a sneer curdles the corners of snape's lips.,319,3,"['ron', 'hermione', 'harry']"
320,harry,"my dad didn't strut. nor do i. now, if you don't mind, i'd appreciate you lowering your wand. snape eyes harry coldly. containing himself. lowers his wand.",320,3,"['ron', 'hermione', 'harry']"
321,snape,"turn out your pockets! finally, harry obliges. seeing the map, snape's eyes glitter.",321,3,"['ron', 'hermione', 'snape', 'harry']"
322,harry,spare bit of parchment...,322,3,"['ron', 'hermione', 'snape', 'harry']"
323,snape,read it.,323,3,"['hermione', 'snape', 'harry']"
324,snape,go on.,324,3,"['snape', 'harry']"
325,snape,(smile drooping) why you insolent little --,325,3,"['snape', 'harry']"
326,snape,"well, well. lupin. out for a little walk in the moonlight, are we?",326,3,"['snape', 'harry']"
327,snape,"that remains to be seen. i've just now confiscated a rather curious artifact from mr. potter. take a look, lupin. this is supposed to be your area of expertise. lupin takes the parchment, which now displays a rather unflattering caricature of snape and a pair of potions.",327,3,"['snape', 'harry']"
330,harry,"professor. just so you know, i don't think the map always works. earlier, it showed someone in the castle. someone i know to be dead.",330,3,"['snape', 'harry']"
331,harry,"peter pettigrew. lupin hesitates ever-so-slightly, then returns to his papers.",331,3,"['snape', 'harry']"
335,hermione,here we go again. it's the grim! it's the grim!,335,3,"['hermione', 'snape', 'harry']"
341,harry,no. nothing.,341,3,"['hermione', 'harry']"
342,hermione,i can't believe they're going to kill buckbeak! it's too horrible.,342,3,"['hermione', 'harry']"
344,ron,"hermione! no! she turns, surprised ron's spoken to her. he looks away.",344,3,"['ron', 'hermione', 'harry']"
345,hermione,that felt good.,345,3,"['ron', 'hermione', 'harry']"
347,hagrid,look at 'em. loves the smell o' the trees when the wind blows...,347,3,"['ron', 'hermione', 'harry', 'hagrid']"
